filenames,labels_code,labels
img059-015.png,img059,58
img059-016.png,img059,58
img059-017.png,img059,58
img059-021.png,img059,58
img059-023.png,img059,58
img059-024.png,img059,58
img059-025.png,img059,58
img059-026.png,img059,58
img059-027.png,img059,58
img059-029.png,img059,58
img059-030.png,img059,58
img059-031.png,img059,58
img059-032.png,img059,58
img059-033.png,img059,58
img059-034.png,img059,58
img059-035.png,img059,58
img059-036.png,img059,58
img059-038.png,img059,58
img059-039.png,img059,58
img059-040.png,img059,58
img059-041.png,img059,58
img059-042.png,img059,58
img059-043.png,img059,58
img059-044.png,img059,58
img059-045.png,img059,58
img059-046.png,img059,58
img059-047.png,img059,58
img059-048.png,img059,58
img059-050.png,img059,58
img059-053.png,img059,58
img059-054.png,img059,58
img060-001.png,img060,59
img060-002.png,img060,59
img060-003.png,img060,59
img060-004.png,img060,59
img060-007.png,img060,59
img060-008.png,img060,59
img060-010.png,img060,59
img060-013.png,img060,59
img060-014.png,img060,59
img060-016.png,img060,59
img060-017.png,img060,59
img060-018.png,img060,59
img060-019.png,img060,59
img060-020.png,img060,59
img060-022.png,img060,59
img060-023.png,img060,59
img060-024.png,img060,59
img060-026.png,img060,59
img060-028.png,img060,59
img060-029.png,img060,59
img060-030.png,img060,59
img060-031.png,img060,59
img060-032.png,img060,59
img060-033.png,img060,59
img060-034.png,img060,59
img060-035.png,img060,59
img060-036.png,img060,59
img060-037.png,img060,59
img060-038.png,img060,59
img060-039.png,img060,59
img060-043.png,img060,59
img060-044.png,img060,59
img060-046.png,img060,59
img060-047.png,img060,59
img060-048.png,img060,59
img060-050.png,img060,59
img060-051.png,img060,59
img060-052.png,img060,59
img060-053.png,img060,59
img060-055.png,img060,59
img061-001.png,img061,60
img061-004.png,img061,60
img061-005.png,img061,60
img061-006.png,img061,60
img061-007.png,img061,60
img061-008.png,img061,60
img061-009.png,img061,60
img061-010.png,img061,60
img061-012.png,img061,60
img061-014.png,img061,60
img061-015.png,img061,60
img061-016.png,img061,60
img061-018.png,img061,60
img061-019.png,img061,60
img061-020.png,img061,60
img061-023.png,img061,60
img061-025.png,img061,60
img061-026.png,img061,60
img061-027.png,img061,60
img061-028.png,img061,60
img061-029.png,img061,60
img061-030.png,img061,60
img061-031.png,img061,60
img061-032.png,img061,60
img061-035.png,img061,60
img061-036.png,img061,60
img061-037.png,img061,60
img061-040.png,img061,60
img061-041.png,img061,60
img061-042.png,img061,60
img061-044.png,img061,60
img061-046.png,img061,60
img061-047.png,img061,60
img061-049.png,img061,60
img061-050.png,img061,60
img061-051.png,img061,60
img061-052.png,img061,60
img061-053.png,img061,60
img061-054.png,img061,60
img061-055.png,img061,60
img062-001.png,img062,61
img062-002.png,img062,61
img062-003.png,img062,61
img062-004.png,img062,61
img062-005.png,img062,61
img062-006.png,img062,61
img062-007.png,img062,61
img062-008.png,img062,61
img062-010.png,img062,61
img062-011.png,img062,61
img062-012.png,img062,61
img062-013.png,img062,61
img062-014.png,img062,61
img062-020.png,img062,61
img062-021.png,img062,61
img062-022.png,img062,61
img062-023.png,img062,61
img062-025.png,img062,61
img062-026.png,img062,61
img062-027.png,img062,61
img062-030.png,img062,61
img062-032.png,img062,61
img062-033.png,img062,61
img062-034.png,img062,61
img062-035.png,img062,61
img062-037.png,img062,61
img062-038.png,img062,61
img062-039.png,img062,61
img062-040.png,img062,61
img062-041.png,img062,61
img062-042.png,img062,61
img062-043.png,img062,61
img062-044.png,img062,61
img062-046.png,img062,61
img062-047.png,img062,61
img062-048.png,img062,61
img062-049.png,img062,61
img062-050.png,img062,61
img062-053.png,img062,61
img062-055.png,img062,61
